bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,segment_indices,time,ECG,EMG,GSR1,GSR2,HR,marker,RESP,stress
115.29850746268656,520.3883495145632,131.72435422249808,122.46233870019243,204.1816368948746,0.7042253521126759,0.7042253521126759,200.0,144.3232502247831,122.94733995940952,55744.921787279745,1.173862324084691,0.4104477611940298,"(0, 600)",19.22580904522613,-0.0037554438860971564,0.40045728643216094,5.618658291457276,18.241293132328295,85.33500837520938,10.056398659966511,37.55792294807374,1
112.38095238095238,533.8983050847457,116.60474957841942,119.97665111170271,176.66010078337212,0.5824175824175825,0.5824175824175825,0.0,124.44296850014999,104.57474508457425,40883.40410814919,1.189990646398492,0.4603174603174603,"(600, 1200)",57.7419363484087,-0.012685092127303168,0.20229648241205986,5.584914572864324,19.19619765494138,86.0284757118928,10.290167504187675,37.984991624790624,1
108.22784810126585,554.3859649122807,135.16744059128578,135.3389390623354,200.0,0.6043956043956044,0.6043956043956044,200.0,141.4128170738058,121.3775935954644,53923.38782108557,1.16506525533136,0.06329113924050632,"(1200, 1800)",96.2580636515913,-0.002276381909547738,0.20461641541038464,5.1798978224455565,17.978614740368492,80.83249581239531,10.0162311557789,38.30778894472363,1
110.58020477815701,542.5925925925926,124.87304938876456,123.90323018971027,184.97801888300003,0.6024096385542169,0.6024096385542169,0.0,130.78811320589793,122.96241756311396,50523.164018316886,1.063642987815909,0.3924914675767918,"(1800, 2400)",134.74193288590604,-0.007791946308724824,0.2057147651006709,5.006070469798657,18.622161073825524,86.67114093959732,10.072416107382562,38.745201342281845,1
110.38961038961041,543.5294117647059,145.88235294117646,134.011878852098,217.59351731039737,0.6938775510204082,0.6938775510204082,200.0,153.42813166704082,145.62908387682668,70194.48413456818,1.0535541911175554,0.4112554112554113,"(2400, 3000)",173.25806711409396,-0.004656040268456373,0.20005369127516706,4.781140939597316,18.432704697986587,86.06711409395973,10.057097315436307,38.36476510067117,1
111.60409556313992,537.6146788990826,139.97967796521579,104.7833744234053,189.03262505010437,0.7333333333333333,0.7333333333333333,200.0,133.54649627252172,139.79031916886566,58648.845505981015,0.9553343684064312,0.44368600682593856,"(3000, 3600)",211.74193634840873,-0.0033685092127303173,0.20014572864321548,4.510872696817423,18.01719932998324,84.4924623115578,10.057152428810763,38.3453601340034,1
113.46704871060172,528.7878787878788,125.84881684609142,110.03413820244025,170.45997704324878,0.6132075471698113,0.6132075471698113,200.0,120.46693301845195,118.6805951268587,44915.62444115302,1.0150516425173282,0.04297994269340975,"(3600, 4200)",250.25806365159139,-0.028329983249581237,0.2110301507537682,4.649388609715246,18.183554438860966,87.79229480737018,10.078291457286355,38.097470686767146,1
114.70588235294115,523.0769230769231,121.86907321349892,99.6533785064554,168.03361008336114,0.6617647058823529,0.6617647058823529,200.0,118.52612752711693,105.80062205061735,39396.00548372272,1.1202781725651048,0.4595588235294118,"(4200, 4800)",288.7419328859061,-0.020953020134228208,0.1983439597315429,4.890104026845644,18.273488255033566,92.14597315436244,10.068590604026852,38.2384563758389,1
111.7154811715481,537.0786516853933,114.54062865055872,99.66350264636499,147.10317556835776,0.5409836065573771,0.5409836065573771,0.0,103.99181329281116,108.74179640509509,35525.93582454488,0.9563186992553552,0.2928870292887029,"(4800, 5400)",327.25806711409393,0.05627013422818795,0.1892449664429525,4.5479479865771815,17.697600671140943,87.13758389261746,10.080956375838936,38.624110738255034,1
115.67796610169492,518.6813186813187,142.1283183668109,118.94706578904392,200.0,0.7058823529411765,0.7058823529411765,0.0,141.39416766525446,131.59185674950993,58453.48154181786,1.0744902546242174,0.0635593220338983,"(5400, 6000)",365.7419363484087,-0.03162144053601343,0.20062311557788884,4.238973199329983,17.043490787269686,90.65494137353434,10.139011725293079,38.06169179229481,1
114.67181467181469,523.2323232323231,129.35604520066357,114.39143083743559,192.2750555056401,0.696969696969697,0.696969696969697,200.0,135.8069444866458,121.83551813924015,51981.13588870397,1.114674493618834,0.444015444015444,"(6000, 6600)",404.25806365159127,-0.010695142378559471,0.19751758793969787,3.9860954773869377,16.79017085427133,89.51926298157456,10.132127303182553,38.2417420435511,1
113.92405063291142,526.6666666666666,128.92719737209146,109.3926825832975,183.5325870964494,0.6842105263157895,0.6842105263157895,200.0,129.64045741760552,130.25438566954128,53049.68168377434,0.9952866980349259,0.5221518987341771,"(6600, 7200)",442.7419328859061,-0.0013422818791946262,0.1976728187919459,3.763931208053692,16.50338087248323,83.94798657718121,10.11385906040262,38.26704697986575,1
105.35117056856188,569.5238095238095,113.07293013071107,118.83882642750505,163.29931618554522,0.5066666666666667,0.5066666666666667,0.0,114.91446094088128,95.66608594481121,34536.83713211611,1.2012037474510484,0.5183946488294314,"(7200, 7800)",481.2580671140937,-0.0024815436241610762,0.19579697986577105,3.5791510067114083,15.970052013422807,83.25671140939598,10.121006711409306,37.85662751677853,1
120.22900763358778,499.0476190476191,117.5100709728547,115.4336681260283,178.56107630448045,0.6231884057971014,0.6231884057971014,0.0,126.11194155250489,103.98487602696869,41198.01230517147,1.2127911901322794,0.22900763358778625,"(7800, 8400)",519.7419363484087,-0.0017906197654941332,0.19319765494137295,3.4237671691792317,15.48645058626465,88.04690117252932,10.16703517587944,37.694087102177576,1
118.55670103092785,506.0869565217391,106.55633865767227,99.41036792643983,148.8914863207268,0.5542168674698795,0.5542168674698795,200.0,103.89427054125349,96.05364543611928,31351.283320341925,1.0816275641547477,0.4810996563573883,"(8400, 9000)",558.2580636515913,0.0011993299832495851,0.1901072026800661,3.292815745393632,14.872822445561145,91.75879396984924,10.180569514237805,37.51592964824118,1
112.5,533.3333333333334,128.01909579781014,120.35095357696636,181.77865182927715,0.6086956521739131,0.6086956521739131,200.0,128.5205755211325,120.62986693730323,48705.430138190066,1.0654125614507262,0.52734375,"(9000, 9600)",596.741932885906,-0.0026694630872483266,0.19466778523489886,3.1768187919463067,14.518481543624166,90.83557046979864,10.203942953020169,37.660385906040304,1
119.26229508196722,503.09278350515467,122.2247450332283,117.5515179612752,178.53571071357123,0.609375,0.609375,0.0,126.22447142887941,112.47829651759491,44602.80418986611,1.1222117985146958,0.430327868852459,"(9600, 10200)",635.2580671140938,-0.00141442953020135,0.19837919463087172,3.0749429530201424,14.359204697986558,91.79194630872485,10.204144295302068,37.53714765100672,1
111.78343949044589,536.7521367521367,149.41383510025406,127.83337216474509,204.44498724348503,0.6741573033707865,0.6741573033707865,200.0,142.0182050276401,143.0103602399759,63805.98135086077,0.9930623542890812,0.5254777070063694,"(10200, 10800)",673.7419363484087,-0.03336180904522612,0.19055276381909506,2.984629815745388,14.640118927973194,91.49246231155779,10.164874371859241,37.560251256281425,1
108.93371757925071,550.7936507936508,132.58482265245448,122.09871784281542,190.04342886395452,0.6407766990291263,0.6407766990291263,100.0,134.20552384953376,118.03206147906124,49764.57009158529,1.1370260094401696,0.8357348703170029,"(10800, 11400)",712.2580636515912,0.010206030150753814,0.18134338358458896,2.907557788944718,15.203170854271345,96.6499162479062,10.168174204355164,37.67755443886103,1
108.38709677419355,553.5714285714286,141.37625294921062,132.56522430339442,216.19799498077649,0.6966292134831461,0.6966292134831461,200.0,152.34562927351269,134.23087211746588,64243.95712566812,1.1349522421354348,0.5806451612903225,"(11400, 12000)",750.7419328859061,0.0695536912751678,0.17809899328859025,2.830731543624158,15.217369127516779,93.77013422818793,10.196560402684595,37.79629194630873,1
112.14057507987222,535.042735042735,147.52443767789006,127.3471002835058,190.90428084368472,0.6111111111111112,0.6111111111111112,200.0,132.6277627677935,150.71844406945038,62798.70940996223,0.8799703552318999,0.5271565495207667,"(12000, 12600)",789.2580671140939,-0.05221308724832222,0.20078187919463036,2.7597818791946302,14.60730536912752,92.99832214765101,10.190906040268393,38.00025167785237,1
112.7118644067797,532.3308270676691,127.17217751498332,111.58818520310776,167.56169931378437,0.5865384615384616,0.5865384615384616,200.0,118.4762103801244,126.74083653254942,47173.44532652448,0.9347911345819268,0.48022598870056504,"(12600, 13200)",827.7419363484088,-0.01154773869346733,0.2049983249581234,2.699782244556108,14.126242881072045,88.31490787269682,10.205594639865973,37.82549413735345,1
116.01208459214503,517.1875,131.1662679340615,129.78443666326098,186.54758106177633,0.57,0.57,0.0,131.84081310428874,125.49900398011131,51980.44875980612,1.0505327446676982,0.4682779456193353,"(13200, 13800)",866.2580636515912,0.00023115577889447065,0.20617085427135606,2.6478978224455654,13.577767169179225,91.06532663316581,10.201407035175892,37.51396984924625,1
