bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,segment_indices,time,ECG,EMG,GSR1,GSR2,HR,marker,RESP,stress
75.53526970954354,794.3309162821361,188.33282303443184,143.7293944281854,211.22570824010705,0.5769230769230769,0.5769230769230769,243.90243902439025,144.8348748278097,211.92758625858085,96429.63275918653,0.6834168094147554,0.28946024178443724,"(0, 491)",15.87096957403651,-0.015279918864097372,0.2553975659229212,6.0891298174442126,5.153827586206899,62.67748478701826,16.67772819472618,49.29389452332655,1
70.07272727272726,856.2532433834978,121.92361312372327,119.17601993050337,189.87779125890808,0.6060606060606061,0.6060606060606061,0.0,133.85639524223828,107.105519188392,45040.255836818586,1.249761882081848,0.29841096162932385,"(491, 983)",47.67741987829615,-0.0008580121703853954,0.25571196754563913,6.0523995943204865,5.667320486815412,64.87221095334685,14.073529411764689,49.38450304259634,1
68.12307692307692,880.7588075880759,118.90195646872795,121.104325797232,162.0027229646516,0.4411764705882353,0.4411764705882353,0.0,113.53796120046214,123.93940131399569,44207.948129741526,0.9160764050555488,0.21041114337415304,"(983, 1475)",79.48387221095336,-0.0012008113590263702,0.25419878296146065,5.2189391480730185,4.757843813387428,60.2920892494929,13.645476673428087,49.69275862068964,0
72.7304347826087,824.9641319942613,177.6100201311327,138.00935973450302,210.4054111286604,0.6046511627906976,0.6046511627906976,0.0,146.81995582013369,214.79405818220638,99073.43598662213,0.6835382554930302,0.5530578748305145,"(1475, 1967)",111.29032251521295,-0.0034604462474645058,0.2526612576064909,4.600608519269773,4.211638945233268,58.933062880324535,13.617099391480751,49.5737525354969,0
74.44736842105263,805.9384941675505,185.95628755832647,129.3150850675819,219.27075856371277,0.6849315068493149,0.6849315068493149,243.90243902439025,154.163341063272,215.36682084174168,104306.11833390412,0.7158175082899889,0.2024728686356028,"(1967, 2459)",143.09677484787017,-0.011821501014198786,0.2509452332657202,4.152288032454361,3.8873610547667368,60.681541582150096,13.642718052738418,49.620020283975705,0
70.52000000000002,850.8224617129893,121.9182374373493,82.91088639988271,227.06081371982032,0.8666666666666667,0.8666666666666667,0.0,158.90097793245585,61.91685451921877,30909.026582745435,2.5663606325985686,0.5744453866564543,"(2459, 2951)",174.9032251521299,0.0018255578093306296,0.2543853955375253,3.815381338742392,3.682713995943197,61.630831643002026,13.620425963488913,49.48870182555784,0
76.62295081967213,783.0551989730425,186.90911140643183,147.40349122355278,241.4994007260182,0.6862745098039216,0.6862745098039216,243.90243902439025,170.22928484512374,190.39721891338485,101822.73256009367,0.8940744293253786,0.3195425496131853,"(2951, 3443)",206.7096774847871,-0.0045131845841785,0.25266328600405685,3.5605780933062903,3.5462413793103438,62.95131845841785,13.586288032454377,49.61241379310348,0
73.4032258064516,817.4027686222811,176.75791269336747,159.31316470112688,246.42999294679157,0.6458333333333334,0.6458333333333334,121.95121951219515,173.91860863948003,184.57785860722737,100849.9130815195,0.9422506575372632,0.31437175287071045,"(3443, 3935)",238.5161277890466,-0.0038519269776876148,0.2527728194726166,3.3982535496957427,3.4379290060851893,62.21501014198783,13.537971602434025,49.723671399594345,0
71.99999999999999,833.3333333333335,180.6543580755201,148.22330329402368,235.4408046740056,0.6590909090909091,0.6590909090909091,0.0,166.4356407539072,189.2429048238533,98950.00277906108,0.8794815367520645,0.0500400320256205,"(3935, 4427)",270.3225801217038,-0.004450304259634899,0.25553955375253584,3.256174442190668,3.3565334685598374,62.70588235294117,13.508843813387404,49.923204868154116,0
78.84615384615383,760.9756097560977,182.3459612211537,119.88493392628789,212.6292167580817,0.7,0.7,243.90243902439025,147.79763324432312,172.32704129420188,80014.88471700747,0.8576578123452984,0.2805983760368987,"(4427, 4919)",302.09677235772364,-0.015329268292682932,0.251339430894309,3.1391890243902405,3.2973882113821165,66.99186991869918,13.491646341463218,49.476300813008116,0
